NACA 0008
    1.000000       0.000000    
   0.9969685      0.1235205E-02
   0.9931266      0.1437130E-02
   0.9886809      0.1905954E-02
   0.9832683      0.2384421E-02
   0.9767472      0.2985605E-02
   0.9692133      0.3665743E-02
   0.9609926      0.4403003E-02
   0.9523930      0.5166092E-02
   0.9436158      0.5936963E-02
   0.9347593      0.6706701E-02
   0.9258687      0.7471351E-02
   0.9169630      0.8229336E-02
   0.9080503      0.8980051E-02
   0.8991339      0.9723307E-02
   0.8902153      0.1045907E-01
   0.8812951      0.1118739E-01
   0.8723736      0.1190831E-01
   0.8634509      0.1262190E-01
   0.8545272      0.1332821E-01
   0.8456026      0.1402731E-01
   0.8366770      0.1471924E-01
   0.8277506      0.1540404E-01
   0.8188235      0.1608175E-01
   0.8098956      0.1675240E-01
   0.8009670      0.1741601E-01
   0.7920378      0.1807258E-01
   0.7831081      0.1872213E-01
   0.7741779      0.1936465E-01
   0.7652472      0.2000013E-01
   0.7563162      0.2062856E-01
   0.7473849      0.2124990E-01
   0.7384532      0.2186413E-01
   0.7295214      0.2247121E-01
   0.7205894      0.2307107E-01
   0.7116573      0.2366367E-01
   0.7027252      0.2424895E-01
   0.6937931      0.2482681E-01
   0.6848611      0.2539719E-01
   0.6759292      0.2595999E-01
   0.6669975      0.2651512E-01
   0.6580661      0.2706245E-01
   0.6491349      0.2760187E-01
   0.6402042      0.2813327E-01
   0.6312739      0.2865649E-01
   0.6223440      0.2917140E-01
   0.6134148      0.2967784E-01
   0.6044862      0.3017564E-01
   0.5955582      0.3066463E-01
   0.5866310      0.3114463E-01
   0.5777047      0.3161544E-01
   0.5687792      0.3207686E-01
   0.5598548      0.3252866E-01
   0.5509313      0.3297063E-01
   0.5420090      0.3340252E-01
   0.5330879      0.3382409E-01
   0.5241681      0.3423507E-01
   0.5152496      0.3463519E-01
   0.5063326      0.3502416E-01
   0.4974171      0.3540169E-01
   0.4885032      0.3576746E-01
   0.4795911      0.3612115E-01
   0.4706808      0.3646242E-01
   0.4617725      0.3679092E-01
   0.4528662      0.3710627E-01
   0.4439620      0.3740809E-01
   0.4350602      0.3769599E-01
